"omega","p0x","px0","n","lambda","bias_e","var_e","bias_a","var_a","bias_sq_e","bias_sq_a","mse_e","mse_a","mse_diff","bias_sq_diff","var_diff"
50,0.33,0.66,470,0.00171620720151255,-0.0446558124184562,0.365093767613613,-0.0130586235841489,0.346136592278986,0.00199414158275234,0.00017052764991249,0.367087909196366,0.346307119928899,-0.0207807892674668,-0.00182361393283985,-0.018957175334627
50,0.33,0.66,480,0.00168058460046727,-0.0220817760134899,0.361431545542783,-0.0128000400352092,0.339018632247941,0.000487604831909939,0.000163841024902959,0.361919150374692,0.339182473272844,-0.0227366771018486,-0.000323763807006981,-0.0224129132948416
50,0.33,0.66,490,0.0016464107357129,-0.00181963308499578,0.367706072884087,-0.0125514742407795,0.332187577811602,3.31106456401124e-06,0.00015753950561695,0.367709383948651,0.332345117317219,-0.0353642666314319,0.000154228441052939,-0.0355184950724848
50,0.33,0.66,500,0.00161359899052923,-0.0295937231100378,0.337007831038871,-0.0123123565805236,0.325626421746459,0.000875788447513587,0.000151594124565962,0.337883619486384,0.325778015871025,-0.0121056036153588,-0.000724194322947625,-0.0113814092924112
50,0.33,0.66,550,0.0014673800124467,-0.0129412895746444,0.349557019198164,-0.011241308403264,0.29635951271235,0.000167476975854799,0.000126367014617294,0.349724496174019,0.296485879726967,-0.053238616447052,-4.11099612375046e-05,-0.0531975064858145
50,0.33,0.66,600,0.00134545899009917,-0.00437392254934199,0.305015916921348,-0.010341417407443,0.271920328671874,1.91311984676423e-05,0.000106944913994964,0.305035048119815,0.272027273585869,-0.0330077745339467,8.78137155273219e-05,-0.0330955882494741
50,0.33,0.66,650,0.00124224397166762,0.0116435281197012,0.312716265998324,-0.00957474737917773,0.251205222521144,0.000135571747074271,9.16757873750707e-05,0.312851837745398,0.251296898308519,-0.0615549394368794,-4.38959596992007e-05,-0.0615110434771802
50,0.33,0.66,700,0.00115373666520867,-0.0183611515858,0.259747534546477,-0.0089137877693183,0.233423160004297,0.000337131887556725,7.94556123964484e-05,0.260084666434034,0.233502615616694,-0.0265820508173397,-0.000257676275160277,-0.0263243745421794
50,0.33,0.66,750,0.0010770024728175,-0.0171015056927146,0.23565069855421,-0.00833810673610451,0.217992343942829,0.000292461496957951,6.95240239426714e-05,0.235943160051168,0.218061867966772,-0.0178812920843964,-0.000222937473015279,-0.0176583546113812
50,0.33,0.66,800,0.00100983882205364,-0.00320078451436245,0.229141045584774,-0.0078322143037496,0.204475318396841,1.02450215073825e-05,6.13435808998598e-05,0.229151290606281,0.204536661977741,-0.0246146286285399,5.10985593924773e-05,-0.0246657271879324
50,0.33,0.66,850,0.00095056031295052,-0.00376825339796705,0.215735997767708,-0.00738415475435289,0.192536816988224,1.41997336712902e-05,5.45257414362324e-05,0.215750197501379,0.19259134272966,-0.0231588547717187,4.03260077649422e-05,-0.0231991807794837
50,0.33,0.66,900,0.000897855341735308,-0.00654236063492153,0.203571502209822,-0.00698455380663311,0.18191556833627,4.28024826773708e-05,4.87839918777531e-05,0.2036143046925,0.181964352328148,-0.021649952364352,5.98150920038226e-06,-0.0216559338735524
50,0.33,0.66,950,0.000850687916839376,-0.00754867764970024,0.17902522591249,-0.00662595805064049,0.172404948629574,5.6982534259084e-05,4.39033200888476e-05,0.179082208446749,0.172448851949663,-0.00663335649708618,-1.30792141702364e-05,-0.00662027728291595
50,0.33,0.66,1000,0.000808228877920734,-0.00587079396521473,0.176139910325167,-0.00630236721488807,0.163839403322828,3.44662217820017e-05,3.9719832511296e-05,0.176174376546949,0.163879123155339,-0.01229525339161,5.25361072929434e-06,-0.0123005070023393
50,0.33,0.66,1000,0.000808228877920734,0.00198529528079305,0.180329055611819,-0.00630236721488807,0.163839403322828,3.94139735193917e-06,3.9719832511296e-05,0.18033299700917,0.163879123155339,-0.0164538738538315,3.57784351593568e-05,-0.0164896522889909
50,0.33,0.66,1100,0.000734871884532366,-0.00152148886588854,0.164639929541389,-0.00574152982461164,0.149030973242006,2.3149283690228e-06,3.29651647269049e-05,0.164642244469758,0.149063938406732,-0.0155783060630258,3.06502363578821e-05,-0.0156089562993837
50,0.33,0.66,1200,0.000673723000765788,-0.0076995445446979,0.143662642905888,-0.00527231867613877,0.13667761327362,5.92829861957872e-05,2.77973442227617e-05,0.143721925892084,0.136705410617842,-0.00701651527424119,-3.14856419730255e-05,-0.00698502963226816
50,0.33,0.66,1300,0.000621968811546913,-0.00671563410084142,0.131304372884929,-0.00487398208644779,0.126215509576366,4.50997413763841e-05,2.37557013790139e-05,0.131349472626306,0.126239265277745,-0.00511020734856082,-2.13440399973702e-05,-0.00508886330856345
50,0.33,0.66,1400,0.00057759871693137,0.00320076772849154,0.123821215332629,-0.00453159333541607,0.117241217896435,1.02449140517529e-05,2.05353381575873e-05,0.123831460246681,0.117261753234592,-0.0065697070120885,1.02904241058345e-05,-0.00657999743619433
50,0.33,0.66,1500,0.000539137643319959,-0.00424290339382294,0.115627241862601,-0.00423414135661597,0.109458429015425,1.80022292093142e-05,1.79279530278057e-05,0.115645244091811,0.109476356968453,-0.00616888712335795,-7.42761815084893e-08,-0.00616881284717645
50,0.33,0.66,1600,0.000505478876906813,-0.00292421356865402,0.107313652451006,-0.00397332606033942,0.102644619790162,8.55102499510029e-06,1.57873199817724e-05,0.107322203476001,0.102660407110144,-0.00466179636585717,7.23629498667209e-06,-0.00466903266084384
50,0.33,0.66,1700,0.000475775835554801,-0.00120597928629262,0.103678533042355,-0.00374277254357416,0.0966294313366045,1.45438603896687e-06,1.40083463129326e-05,0.103679987428394,0.0966434396829174,-0.00703654774547689,1.25539602739657e-05,-0.00704910170575086
50,0.33,0.66,1800,0.000449369881176243,-0.00487854348439054,0.0925166787370799,-0.00353750359554941,0.0912802295016393,2.38001865290894e-05,1.2513931688525e-05,0.092540478923609,0.0912927434333278,-0.00124773549028123,-1.12862548405644e-05,-0.00123644923544067
50,0.33,0.66,1900,0.00042574090692966,0.000407971104855243,0.0953450496852846,-0.00335357660467133,0.0864922101736152,1.66440422396807e-07,1.12464760433989e-05,0.095345216125707,0.0865034566496586,-0.00884175947604833,1.10800356210021e-05,-0.00885283951166933
50,0.33,0.66,2000,0.000404472735114392,-0.0080843929727461,0.0849198733159955,-0.0031878280491759,0.0821814636953036,6.53574097377866e-05,1.01622476711126e-05,0.0849852307257332,0.0821916259429747,-0.0027936047827585,-5.5195162066674e-05,-0.00273840962069183
2,0.66,0.66,50,0.09194104162497,-0.262823192780803,0.169919735780939,-0.284572220170934,0.158139489474132,0.0690760306634949,0.0809813484930147,0.238995766444434,0.239120837967146,0.000125071522712378,0.0119053178295198,-0.0117802463068074
2,0.66,0.66,55,0.0865584780925579,-0.250845427850424,0.157846306552259,-0.268514538161068,0.153120841972424,0.0629234286734625,0.0721000572038514,0.220769735225721,0.225220899176275,0.00445116395055387,0.00917662853038893,-0.00472546457983505
2,0.66,0.66,60,0.0817712889327577,-0.231917463479075,0.150723935796952,-0.254138205496116,0.148258100737341,0.0537857098665682,0.0645862274927859,0.20450964566352,0.212844328230127,0.00833468256660649,0.0108005176262177,-0.0024658350596112
2,0.66,0.66,65,0.0774858680722332,-0.226253687383825,0.145315229691035,-0.241199611016677,0.143577158125504,0.0511907310547776,0.0581772523545965,0.196505960745813,0.201754410480101,0.0052484497342877,0.00698652129981887,-0.00173807156553116
2,0.66,0.66,70,0.0736272548829741,-0.205984200089576,0.143021461849988,-0.229498039525079,0.13909154911124,0.0424294906865423,0.0526693501458549,0.18545095253653,0.191760899257095,0.00630994672056484,0.0102398594593126,-0.00392991273874771
2,0.66,0.66,75,0.0701347119055703,-0.206345271337681,0.147110926240424,-0.218867285189982,0.134806300998905,0.042578371003421,0.0479028885264328,0.189689297243845,0.182709189525338,-0.00698010771850724,0.00532451752301182,-0.012304625241519
2,0.66,0.66,80,0.066958504208793,-0.192533744640641,0.132698517211923,-0.209168903882105,0.130720740655278,0.0370692428253476,0.0437516303512414,0.169767760037271,0.174472371006519,0.00470461096924835,0.0066823875258938,-0.00197777655664547
2,0.66,0.66,85,0.0640575159578442,-0.193381620072945,0.130968089740606,-0.200286859466311,0.126830483207949,0.0373964509820369,0.040114826074878,0.168364540722643,0.166945309282827,-0.0014192314398159,0.00271837509284108,-0.00413760653265699
2,0.66,0.66,90,0.0613974608295342,-0.179738665394137,0.121139636655373,-0.192123293077339,0.12312881834773,0.0323059878376657,0.0369113597428811,0.153445624493038,0.160040178090611,0.00659455359757269,0.00460537190521542,0.00198918169235726
2,0.66,0.66,95,0.0589495205360556,-0.163823111892748,0.119886639163048,-0.184595176573999,0.119607666169626,0.0268380119902238,0.0340753792143859,0.146724651153272,0.153683045384012,0.00695839423074032,0.0072373672241621,-0.000278972993421778
2,0.66,0.66,100,0.0566892965565177,-0.170213898830816,0.11846739386007,-0.177631655915942,0.116258229811797,0.0289727713551871,0.0315530051834396,0.147440165215257,0.147811234995237,0.000371069779979499,0.00258023382825247,-0.002209164048273
2,0.66,0.66,105,0.0545959941179242,-0.168902080335742,0.114743476296865,-0.171171931797127,0.113071436091309,0.0285279127417415,0.0292998302351603,0.143271389038607,0.142371266326469,-0.000900122712137574,0.000771917493418806,-0.00167204020555638
2,0.66,0.66,110,0.0526517805312811,-0.147891191130225,0.109748255864707,-0.165163559361921,0.110038228505972,0.0218718044139168,0.0272790013410989,0.131620060278624,0.137317229847071,0.00569716956844663,0.00540719692718209,0.000289972641264513
2,0.66,0.66,115,0.0508412759147301,-0.150379810059145,0.106917589550428,-0.159561076048046,0.107149757722292,0.0226140872734247,0.0254597369896102,0.129531676823852,0.132609494711902,0.00307781788804992,0.00284564971618555,0.000232168171864375
2,0.66,0.66,120,0.049151145496862,-0.152070158938066,0.102985265486115,-0.154324887593395,0.104397501093135,0.0231253332394486,0.0238161709307142,0.126110598725564,0.128213672023849,0.0021030732982851,0.000690837691265541,0.00141223560701959
2,0.66,0.66,125,0.0475697706227277,-0.142383959135813,0.100584090600078,-0.149420358271526,0.101773333246317,0.0202731918191887,0.0223264434659911,0.120857282419266,0.124099776712308,0.0032424942930418,0.00205325164680239,0.0011892426462394
2,0.66,0.66,130,0.0460869812899486,-0.144204507497596,0.0961746411516855,-0.144817063616011,0.0992695631519166,0.0207949399826241,0.0209719819143637,0.11696958113431,0.12024154506628,0.00327196393197067,0.000177041931739584,0.00309492200023109
2,0.66,0.66,135,0.0446938371951509,-0.134491708898572,0.100953908684803,-0.140488173176865,0.0968789484450095,0.0180880197624583,0.0197369268025727,0.119041928447261,0.116615875247582,-0.00242605319967922,0.00164890704011447,-0.00407496023979367
2,0.66,0.66,140,0.0433824473271225,-0.129440201387635,0.0941198106328025,-0.136409937936811,0.0945946945424479,0.0167547657352715,0.0186076711679247,0.110874576368074,0.113202365710373,0.00232778934229873,0.00185290543265328,0.000474883909645438
2,0.66,0.66,145,0.042145820415208,-0.129499528962521,0.0902586189008289,-0.13256126244326,0.0924104438231439,0.0167701280015149,0.0175724883005508,0.107028746902344,0.109982932123695,0.00295418522135094,0.000802360299035926,0.00215182492231501
2,0.66,0.66,150,0.0409777402468264,-0.124328399613201,0.0896898626711419,-0.128923345890356,0.0903202585474459,0.0154575509503797,0.0166212291155644,0.105147413621522,0.10694148766301,0.00179407404148869,0.0011636781651847,0.000630395876303994
2,0.66,0.66,155,0.0398726611594551,-0.123798717601416,0.0888307937620952,-0.125479379618606,0.0883186000691623,0.015326122479755,0.0157450747094701,0.10415691624185,0.104063674778632,-9.32414632177914e-05,0.000418952229715077,-0.000512193692932858
2,0.66,0.66,160,0.0388256199986611,-0.118758314418274,0.0854535529819699,-0.122214291014653,0.0864003061025627,0.0141035372434697,0.0149363329282144,0.0995570902254396,0.101336639030777,0.00177954880533747,0.000832795684744619,0.00094675312059285
2,0.66,0.66,165,0.0378321615928842,-0.11064269460821,0.0837029096917496,-0.119114525760972,0.0845605672481608,0.0122418058701657,0.0141882702472613,0.0959447155619153,0.0987488374954221,0.00280412193350675,0.00194646437709554,0.000857657556411207
2,0.66,0.66,170,0.0368882753843332,-0.109461504181251,0.0814717802091701,-0.116167861932194,0.0827949035867922,0.0119818208976219,0.0134949721458973,0.0934536011067921,0.0962898757326895,0.00283627462589743,0.00151315124827533,0.00132312337762211
2,0.66,0.66,175,0.0359903413150643,-0.104733549853482,0.0824634143673043,-0.113363250657895,0.0810991418734544,0.0109691164649118,0.0128512265997247,0.0934325308322162,0.0939503684731792,0.000517837640963012,0.00188211013481291,-0.00136427249384989
2,0.66,0.66,180,0.0351350834286894,-0.106078271922776,0.079922170527747,-0.110690679043716,0.0794693936668436,0.0112525997741224,0.0122524264271589,0.0911747703018694,0.0917218200940025,0.000547049792133006,0.000999826653036457,-0.000452776860903448
2,0.66,0.66,185,0.0343195299340496,-0.0982988448333968,0.0780159164711843,-0.108141051819239,0.077902034593656,0.00966266289558022,0.0116944870885713,0.0876785793667646,0.0895965216822273,0.00191794231546279,0.0020318241929911,-0.00011388187752831
2,0.66,0.66,190,0.0335409787047126,-0.100468800318052,0.0737375634124842,-0.105706088804475,0.0763936848516349,0.0100939798373486,0.0111737772103395,0.0838315432498328,0.0875674620619744,0.00373591881214154,0.00107979737299085,0.00265612143915069
2,0.66,0.66,195,0.0327969673702422,-0.100562022357189,0.0764946200083023,-0.103378235789709,0.0749411909900167,0.0101127203405678,0.0106870596349927,0.0866073403488701,0.0856282506250094,-0.000979089723860696,0.000574339294424948,-0.00155342901828565
2,0.66,0.66,200,0.0320852473017274,-0.0927621119891689,0.0747300725116078,-0.101150586831067,0.0735416089618966,0.00860480942069112,0.0102314412162693,0.0833348819322989,0.0837730501781659,0.000438168245866982,0.00162663179557816,-0.00118846354971118
2,0.66,0.66,250,0.0263640421456512,-0.0865875617840173,0.0590508085881037,-0.0832150409098359,0.0619298477381262,0.00749740585570101,0.00692474303362566,0.0665482144438047,0.0688545907717518,0.00230637632794714,-0.00057266282207535,0.0028790391500225
2,0.66,0.66,260,0.025456209365637,-0.0786784041979627,0.0587592250204132,-0.0803645579581657,0.0600280429193542,0.00619029128713799,0.00645846217581137,0.0649495163075512,0.0664865050951656,0.00153698878761434,0.000268170888673382,0.00126881789894095
2,0.66,0.66,270,0.0246088169006885,-0.0783441133464151,0.0561060562483583,-0.0777027770252636,0.0582381535609835,0.00613780009603594,0.00603772155743784,0.0622438563443942,0.0642758751184214,0.00203201877402716,-0.000100078538598102,0.00213209731262526
2,0.66,0.66,280,0.0238160233453704,-0.0720821010405666,0.0565078304627402,-0.0752115718050939,0.0565507233001512,0.00519582929042245,0.0056567805333928,0.0617036597531626,0.062207503833544,0.000503844080381399,0.000460951242970352,4.28928374110529e-05
2,0.66,0.66,290,0.0230727165438502,-0.0712335028465084,0.0537718154158579,-0.0728750640372635,0.054957313773546,0.00507421192778352,0.00531077495843526,0.0588460273436414,0.0602680887319813,0.00142206138833984,0.000236563030651736,0.00118549835768811
2,0.66,0.66,300,0.0223744032334295,-0.0721257801306114,0.052505946509992,-0.0706792857161199,0.0534503741146571,0.0052021281594493,0.00499556142934091,0.0577080746694413,0.058445935543998,0.00073786087455667,-0.000206566730108392,0.000944427604665059
2,0.66,0.66,310,0.0217171181394976,-0.0653036665608482,0.0516190350473205,-0.0686119003873842,0.0520231294798255,0.00426456886629044,0.00470759287476833,0.0558836039136109,0.0567307223545938,0.000847118440982911,0.000443024008477889,0.000404094432505019
2,0.66,0.66,320,0.0210973486361349,-0.0623907198797403,0.0501276607472683,-0.0666619718244573,0.0506694855614656,0.00389260192711222,0.00444381848752474,0.0540202626743805,0.0551133040489903,0.00109304137460986,0.000551216560412512,0.000541824814197345
2,0.66,0.66,330,0.0205119719491253,-0.0591592280907961,0.0493058671776843,-0.0648197709527362,0.0493839465606464,0.00349981426829884,0.00420160270636518,0.0528056814459831,0.0535855492670116,0.000779867821028471,0.000701788438066341,7.8079382962129e-05
2,0.66,0.66,340,0.0199582025310901,-0.0637601385897609,0.0482679156262155,-0.0630766138463478,0.0481615445176787,0.00406535527298552,0.00397865921432127,0.052333270899201,0.052140203732,-0.000193067167200994,-8.6696058664246e-05,-0.00010637110853675
2,0.66,0.66,350,0.019433547736937,-0.0595062074563989,0.0464328433259636,-0.0614247251190434,0.0469977782520029,0.00354098872584398,0.00377299685595004,0.0499738320518076,0.050770775107953,0.000796943056145416,0.000232008130106057,0.000564934926039359
2,0.66,0.66,360,0.0189357703113713,-0.0578907944304359,0.0455714174506448,-0.0598571221860017,0.0458885604537705,0.00335134407978699,0.00358287507638993,0.0489227615304318,0.0494714355301604,0.000548673999728605,0.000231530996602948,0.000317143003125658
2,0.66,0.66,370,0.0184628564975709,-0.0543139756979261,0.0443400796087746,-0.058367516770713,0.0448301717097046,0.0029500079561149,0.00340676701397946,0.0472900875648895,0.0482369387236841,0.00094685115879458,0.000456759057864561,0.000490092100930019
2,0.66,0.66,380,0.018012988808262,-0.0540768080063486,0.0439950247027623,-0.0569502307331954,0.0438192204441165,0.00292430116415549,0.00324332878056419,0.0469193258669178,0.0470625492246807,0.000143223357762894,0.000319027616408703,-0.000175804258645808
2,0.66,0.66,390,0.0175845226828827,-0.0552885854601334,0.0424413856066242,-0.0556001238486318,0.0428526079198403,0.00305682768218247,0.00309137377198319,0.0454982132888067,0.0459439816918235,0.000445768403016869,3.4546089800721e-05,0.000411222313216143
2,0.66,0.66,400,0.0171759663988102,-0.0506699905605387,0.042027888253033,-0.0543125316035311,0.0419274975795341,0.00256744794340508,0.00294985108918456,0.0445953361964381,0.0448773486687186,0.000282012472280588,0.000382403145779486,-0.000100390673498901
2,0.66,0.66,410,0.0167859637194389,-0.0460901844838837,0.0406134844457614,-0.0530832114255893,0.0410412881203382,0.00212430510575843,0.00281782733525381,0.0427377895515199,0.043859115455592,0.00112132590407214,0.000693522229495381,0.000427803674576753
2,0.66,0.66,420,0.0164132788537606,-0.0550925066765532,0.0383220879660492,-0.0519082960431767,0.0401915897884552,0.00303518429190606,0.00269447119810608,0.0413572722579552,0.0428860609865612,0.00152878872860602,-0.000340713093799981,0.001869501822406
2,0.66,0.66,430,0.0160567833760073,-0.0559658436068076,0.0387405428157743,-0.0507842528957627,0.0393762034581829,0.00313217565062164,0.00257904034218078,0.0418727184663959,0.0419552438003637,8.25253339678256e-05,-0.000553135308440861,0.000635660642408685
2,0.66,0.66,440,0.0157154448136835,-0.0487091756683612,0.0391053948916651,-0.0497078486990936,0.0385931021250753,0.00237258379429127,0.00247087022229198,0.0414779786859563,0.0410639723473673,-0.000414006338589061,9.82864280007099e-05,-0.000512292766589768
2,0.66,0.66,450,0.0153883166608893,-0.049691884704668,0.0370569673036459,-0.0486761184174401,0.0378404144974562,0.00246928340550202,0.00236936450418865,0.0395262507091479,0.0402097790016448,0.000683528292496897,-9.99189013133703e-05,0.000783447193810266
2,0.66,0.66,460,0.0150745296134869,-0.0441944440661364,0.0372727046749863,-0.0476863380166172,0.0371164104163266,0.00195314888631486,0.00227398683343507,0.0392258535613011,0.0393903972497616,0.000164543688460535,0.000320837947120214,-0.000156294258659678
2,0.66,0.66,470,0.0147732838551941,-0.0454411464808424,0.0354928651345757,-0.0467360004711464,0.0364194878722679,0.00206489779349338,0.00218425374003899,0.0375577629280691,0.0386037416123069,0.00104597868423779,0.000119355946545616,0.00092662273769218
2,0.66,0.66,480,0.0144838422504734,-0.0494657945550158,0.035926611352935,-0.0458227945811032,0.0357481614205005,0.00244686483095903,0.00209972850322198,0.038373476183894,0.0378478899237225,-0.000525586260171539,-0.000347136327737046,-0.000178449932434488
2,0.66,0.66,490,0.0142055243222436,-0.0414686513556655,0.0341970754825345,-0.0449445862222271,0.0351010518228028,0.00171964904525774,0.0020200158306872,0.0359167245277922,0.03712106765349,0.00120434312569784,0.000300366785429467,0.000903976340268377
2,0.66,0.66,500,0.0139377009108373,-0.0451494238438189,0.0346085443629015,-0.0440994017094054,0.0344768767683712,0.0020384704734288,0.00194475723112751,0.0366470148363303,0.0364216339994987,-0.000225380836831622,-9.37132423012991e-05,-0.000131667594530323
2,0.66,0.66,550,0.0127370162137696,-0.0399719062901246,0.0322358387051516,-0.0403092523864272,0.0316609415037376,0.0015977532924665,0.00162483582795269,0.0338335919976181,0.0332857773316903,-0.000547814665927827,2.70825354861883e-05,-0.000574897201414015
2,0.66,0.66,600,0.011726793535455,-0.037897723316777,0.0295753494168372,-0.0371189664813017,0.0292692721058551,0.00143623743259498,0.00137781767264,0.0310115868494322,0.0306470897784952,-0.000364497070937043,-5.84197599549801e-05,-0.000306077310982065
2,0.66,0.66,650,0.0108650442877388,-0.0368233364404268,0.0272272984148898,-0.0343965909460424,0.0272128979680891,0.00135595810660486,0.00118312546870936,0.0285832565214947,0.0283960234367985,-0.000187233084696193,-0.000172832637895499,-1.44004468006914e-05
2,0.66,0.66,700,0.0101212772050325,-0.0329644690148663,0.0252793330100621,-0.032046226758431,0.0254260513103443,0.00108665621743208,0.00102696064945278,0.0263659892274942,0.0264530119597971,8.70227323029639e-05,-5.96955679792975e-05,0.000146718300282261
2,0.66,0.66,750,0.00947281522388478,-0.0304651282383788,0.0239442635836484,-0.029996503302866,0.0238590804862818,0.000928124038580863,0.000899790210398852,0.0248723876222293,0.0247588706966807,-0.000113516925548621,-2.83338281820111e-05,-8.51830973666104e-05
2,0.66,0.66,800,0.00890244295943766,-0.0257092781312697,0.0220025046705537,-0.0281932080912111,0.0224738063664324,0.000660966982030981,0.00079485698247433,0.0226634716525847,0.0232686633489067,0.00060519169632206,0.00013389000044335,0.000471301695878709
2,0.66,0.66,850,0.00839685580836784,-0.0262749122580695,0.0207494075977809,-0.0265944231986954,0.0212403943293846,0.000690371014169254,0.00070726334527131,0.0214397786119502,0.0219476576746559,0.000507879062705729,1.68923311020569e-05,0.000490986731603672
2,0.66,0.66,900,0.00794560912269288,-0.0245317809821731,0.0201870644402721,-0.0251672271765699,0.0201351953893238,0.000601808278157311,0.00063338932375708,0.0207888727184294,0.0207685847130809,-2.02880053484823e-05,3.15810455997693e-05,-5.18690509482521e-05
2,0.66,0.66,950,0.00754038893173127,-0.0252295168163325,0.0191754513729432,-0.0238854045287922,0.0191392238105503,0.000636528518785602,0.000570512549504049,0.0198119798917288,0.0197097363600544,-0.000102243531674425,-6.60159692815535e-05,-3.62275623928716e-05
2,0.66,0.66,1000,0.00717449499137198,-0.0208658433470419,0.0175897736767579,-0.0227278210564777,0.0182370627850345,0.000435383418583292,0.000516553849975271,0.0180251570953412,0.0187536166350097,0.000728459539668543,8.11704313919789e-05,0.000647289108276567
2,0.66,0.66,1000,0.00717449499137198,-0.0234625551026649,0.0182700266670388,-0.0227278210564777,0.0182370627850345,0.000550491491945588,0.000516553849975271,0.0188205181589844,0.0187536166350097,-6.69015239746877e-05,-3.39376419703168e-05,-3.29638820043693e-05
2,0.66,0.66,1100,0.00653981217401965,-0.0177767153214062,0.0176222611327288,-0.0207195074726109,0.0166657541778567,0.000316011607618319,0.000429297989907578,0.0179382727403471,0.0170950521677643,-0.00084322057258282,0.000113286382289259,-0.00095650695487208
2,0.66,0.66,1200,0.00600829573051843,-0.0196581758665212,0.0149455903697277,-0.0190372927454318,0.0153435966058466,0.000386443878399076,0.000362418515075271,0.0153320342481268,0.0157060151209219,0.000373980872795162,-2.40253633238051e-05,0.000398006236118967
2,0.66,0.66,1300,0.00555668215817277,-0.0174039769857252,0.013638022255021,-0.0176077175544856,0.0142157113161759,0.000302898414919651,0.000310031717478541,0.0139409206699406,0.0145257430336545,0.000584822363713844,7.13330255889036e-06,0.000577689061154954
2,0.66,0.66,1400,0.00516821337909421,-0.0166761146692462,0.0135834283789023,-0.0163778450469488,0.013242227426574,0.000278092800461849,0.000268233808381865,0.0138615211793641,0.0135104612349558,-0.000351059944408311,-9.8589920799842e-06,-0.000341200952328325
2,0.66,0.66,1500,0.00483051134888765,-0.0169241924725708,0.0122543779634063,-0.0153085620848675,0.0123934818825186,0.000286428290848623,0.000234352073106243,0.0125408062542549,0.0126278339556248,8.70277013698909e-05,-5.20762177423802e-05,0.00013910391911227
2,0.66,0.66,1600,0.00453423482297162,-0.0156302313989982,0.0113735180861213,-0.0143703435097525,0.0116469502717791,0.00024430413358623,0.000206506772588285,0.0116178222197075,0.0118534570443674,0.000235634824659908,-3.7797360997945e-05,0.000273432185657852
2,0.66,0.66,1700,0.00427220187488735,-0.0126276442121425,0.0113515595438837,-0.0135404839025346,0.0109852218584713,0.000159457398348455,0.000183344704314798,0.0115110169422322,0.0111685665627861,-0.000342450379446075,2.38873059663425e-05,-0.000366337685412417
2,0.66,0.66,1800,0.00403880004965075,-0.0119878994205515,0.0108610816602151,-0.012801236067957,0.0103946267133407,0.000143709732517258,0.000163871644867563,0.0110047913927323,0.0105584983582083,-0.000446293034524035,2.01619123503051e-05,-0.000466454946874341
2,0.66,0.66,1900,0.00382957985051779,-0.0119657892646021,0.00978882540545176,-0.0121385276911993,0.00986428248908604,0.000143180112724867,0.000147343854510013,0.00993200551817663,0.0100116263435961,7.9620825419428e-05,4.16374178514566e-06,7.54570836342828e-05
2,0.66,0.66,2000,0.00364096835339738,-0.0135366005542061,0.00952265717377574,-0.0115410569751498,0.0093854184770805,0.000183239554564134,0.000133195996103654,0.00970589672833988,0.00951861447318415,-0.000187282255155729,-5.00435584604802e-05,-0.000137238696695248
10,0.66,0.66,50,0.0202710313798574,-0.13997402385588,0.447673267883968,-0.136524595578933,0.408162570503663,0.0195927273544063,0.0186389651979912,0.467265995238374,0.426801535701654,-0.0404644595367197,-0.000953762156415159,-0.0395106973803046
10,0.66,0.66,55,0.0185383777544907,-0.131791807321867,0.415431888379005,-0.125489818586329,0.3764606978741,0.0173690804771642,0.0157476945688296,0.432800968856169,0.39220839244293,-0.0405925764132395,-0.00162138590833457,-0.0389711905049049
10,0.66,0.66,60,0.0170785955672293,-0.123803282624658,0.352693775612106,-0.116095447367348,0.349304763601501,0.0153272527886408,0.0134781528994247,0.368021028400746,0.362782916500925,-0.00523811189982115,-0.00184909988921615,-0.00338901201060499
10,0.66,0.66,65,0.0158319293906862,-0.117154155684107,0.346286595290108,-0.108003097211376,0.325786880216258,0.013725096194056,0.01166466900725,0.360011691484164,0.337451549223508,-0.0225601422606564,-0.00206042718680601,-0.0204997150738504
10,0.66,0.66,70,0.0147548844263764,-0.0938801890127254,0.326010860764036,-0.100960914376318,0.305224755505864,0.00881348988906505,0.0101931062317022,0.334824350653101,0.315417861737566,-0.0194064889155344,0.00137961634263711,-0.0207861052581715
10,0.66,0.66,75,0.0138150477670521,-0.0941874318063807,0.303766295141587,-0.094777749642426,0.287096020695012,0.00887127231028161,0.00898282182728238,0.312637567451868,0.296078842522294,-0.0165587249295744,0.000111549517000775,-0.0166702744465752
10,0.66,0.66,80,0.0129877703486835,-0.100186449241352,0.273822103538565,-0.0893060004719357,0.270994141566111,0.0100373246115899,0.00797556172029338,0.283859428150155,0.278969703286405,-0.00488972486375056,-0.00206176289129653,-0.00282796197245405
10,0.66,0.66,85,0.0122539737017466,-0.0950049942005138,0.268376417786069,-0.0844299306492117,0.256598100566051,0.00902594892303966,0.0071284131894307,0.277402366709108,0.263726513755481,-0.0136758529536271,-0.00189753573360896,-0.0117783172200181
10,0.66,0.66,90,0.0115986604407418,-0.0837363566730827,0.247836857256349,-0.0800575417005008,0.243651097663906,0.00701177742888171,0.00640920998312742,0.254848634685231,0.250060307647034,-0.00478832703819693,-0.000602567445754295,-0.00418575959244263
10,0.66,0.66,95,0.0110098784252331,-0.0761115166677278,0.23924964820337,-0.0761148025633848,0.231945297436407,0.0057929629694618,0.00579346316926304,0.245042611172832,0.23773876060567,-0.00730385056716215,5.00199801244626e-07,-0.0073043507669634
