"n","lambda","mse"
1000,0.00251016681958528,0.0415257033630689
1000,0.00256594830446496,0.0415209799433307
1000,0.00262172978934463,0.0415190845029176
1000,0.0026775112742243,0.0415200074190784
1000,0.00273329275910398,0.041523739111989
1000,0.00278907424398365,0.0415302700445006
1000,0.00284485572886332,0.0415395907218898
1000,0.002900637213743,0.0415516916916109
1000,0.00295641869862267,0.0415665635430503
1000,0.00301220018350234,0.0415841969072817
1000,0.00306798166838202,0.0416045824568244
1000,0.00312376315326169,0.0416277109054022
1000,0.00317954463814136,0.0416535730077051
1000,0.00323532612302103,0.0416821595591519
1000,0.00329110760790071,0.0417134613956552
1000,0.00334688909278038,0.0417474693933876
1000,0.00340267057766005,0.04178417446855
1000,0.00345845206253973,0.0418235675771414
1000,0.0035142335474194,0.0418656397147306
1000,0.00357001503229907,0.0419103819162288
1000,0.00362579651717874,0.0419577852556653
1000,0.00368157800205842,0.0420078408459632
1000,0.00373735948693809,0.0420605398387177
1000,0.00379314097181776,0.0421158734239764
1000,0.00384892245669744,0.0421738328300194
1000,0.00390470394157711,0.0422344093231432
1000,0.00396048542645678,0.0422975942074445
1000,0.00401626691133646,0.0423633788246065
1000,0.00407204839621613,0.0424317545536863
1000,0.0041278298810958,0.0425027128109037
1000,0.00418361136597548,0.042576245049432
1000,0.00423939285085515,0.04265234275919
1000,0.00429517433573482,0.0427309974666351
1000,0.00435095582061449,0.042812200734559
1000,0.00440673730549417,0.0428959441618833
1000,0.00446251879037384,0.042982219383458
1000,0.00451830027525351,0.0430710180698603
1000,0.00457408176013319,0.0431623319271959
1000,0.00462986324501286,0.0432561526969003
1000,0.00468564472989253,0.043352472155543
1000,0.00474142621477221,0.0434512821146322
1000,0.00479720769965188,0.0435525744204209
1000,0.00485298918453155,0.0436563409537144
1000,0.00490877066941122,0.0437625736296797
1000,0.0049645521542909,0.0438712643976555
1000,0.00502033363917057,0.0439824052409637
1000,0.00507611512405024,0.0440959881767226
1000,0.00513189660892992,0.0442120052556608
1000,0.00518767809380959,0.044330448561933
1000,0.00524345957868926,0.0444513102129365
1000,0.00529924106356894,0.0445745823591297
1000,0.00535502254844861,0.0447002571838509
1000,0.00541080403332828,0.0448283269031391
1000,0.00546658551820795,0.0449587837655555
1000,0.00552236700308763,0.0450916200520074
1100,0,0.0404548072777142
1100,5.0724897625997e-05,0.0403521831086317
1100,0.000101449795251994,0.040252206144149
1100,0.000152174692877991,0.0401548678675725
1100,0.000202899590503988,0.0400601597986419
1100,0.000253624488129985,0.0399680734933227
1100,0.000304349385755982,0.0398786005436007
1100,0.000355074283381979,0.0397917325772774
1100,0.000405799181007976,0.0397074612577677
1100,0.000456524078633973,0.039625778283898
1100,0.00050724897625997,0.0395466753897072
1100,0.000557973873885967,0.0394701443442474
1100,0.000608698771511964,0.0393961769513879
1100,0.000659423669137961,0.0393247650496189
1100,0.000710148566763959,0.0392559005118581
1100,0.000760873464389956,0.0391895752452577
1100,0.000811598362015953,0.0391257811910133
1100,0.00086232325964195,0.0390645103241736
1100,0.000913048157267947,0.0390057546534525
1100,0.000963773054893944,0.0389495062210415
1100,0.00101449795251994,0.0388957571024238
1100,0.00106522285014594,0.0388444994061901
1100,0.00111594774777193,0.0387957252738553
1100,0.00116667264539793,0.0387494268796766
1100,0.00121739754302393,0.0387055964304727
1100,0.00126812244064993,0.038664226165445
1100,0.00131884733827592,0.0386253083559989
1100,0.00136957223590192,0.0385888353055676
1100,0.00142029713352792,0.0385547993494363
1100,0.00147102203115391,0.0385231928545678
1100,0.00152174692877991,0.0384940082194296
1100,0.00157247182640591,0.0384672378738221
1100,0.00162319672403191,0.0384428742787078
1100,0.0016739216216579,0.0384209099260418
1100,0.0017246465192839,0.0384013373386037
1100,0.0017753714169099,0.0383841490698302
1100,0.00182609631453589,0.0383693377036497
1100,0.00187682121216189,0.0383568958543168
1100,0.00192754610978789,0.0383468161662492
1100,0.00197827100741388,0.0383390913138649
1100,0.00202899590503988,0.0383337140014211
1100,0.00207972080266588,0.0383306769628532
1100,0.00213044570029188,0.0383299729616168
1100,0.00218117059791787,0.0383315947905283
1100,0.00223189549554387,0.038335535271609
1100,0.00228262039316987,0.0383417872559283
1100,0.00233334529079586,0.0383503436234495
1100,0.00238407018842186,0.0383611972828756
1100,0.00243479508604786,0.0383743411714968
1100,0.00248551998367385,0.0383897682550383
1100,0.00253624488129985,0.0384074715275103
1100,0.00258696977892585,0.0384274440110577
1100,0.00263769467655185,0.0384496787558118
1100,0.00268841957417784,0.0384741688397425
1100,0.00273914447180384,0.0385009073685117
1100,0.00278986936942984,0.0385298874753276
1100,0.00284059426705583,0.0385611023207999
1100,0.00289131916468183,0.0385945450927963
1100,0.00294204406230783,0.0386302090062993
1100,0.00299276895993382,0.0386680873032651
1100,0.00304349385755982,0.038708173252482
1100,0.00309421875518582,0.0387504601494307
1100,0.00314494365281182,0.0387949413161457
1100,0.00319566855043781,0.0388416101010767
1100,0.00324639344806381,0.0388904598789516
1100,0.00329711834568981,0.0389414840506403
1100,0.0033478432433158,0.0389946760430195
1100,0.0033985681409418,0.0390500293088376
1100,0.0034492930385678,0.0391075373265821
1100,0.0035000179361938,0.0391671936003461
1100,0.00355074283381979,0.0392289916596968
1100,0.00360146773144579,0.0392929250595443
1100,0.00365219262907179,0.0393589873800121
1100,0.00370291752669778,0.0394271722263068
1100,0.00375364242432378,0.0394974732285909
1100,0.00380436732194978,0.0395698840418542
1100,0.00385509221957577,0.0396443983457875
1100,0.00390581711720177,0.0397210098446568
1100,0.00395654201482777,0.0397997122671779
1100,0.00400726691245377,0.039880499366392
1100,0.00405799181007976,0.0399633649195428
1100,0.00410871670770576,0.0400483027279531
1100,0.00415944160533176,0.040135306616903
1100,0.00421016650295775,0.0402243704355095
1100,0.00426089140058375,0.0403154880566049
1100,0.00431161629820975,0.0404086533766184
1100,0.00436234119583574,0.0405038603154565
1100,0.00441306609346174,0.0406011028163853
1100,0.00446379099108774,0.0407003748459131
1100,0.00451451588871374,0.0408016703936737
1100,0.00456524078633973,0.0409049834723109
1100,0.00461596568396573,0.041010308117363
1100,0.00466669058159173,0.0411176383871489
1100,0.00471741547921772,0.041226968362654
1100,0.00476814037684372,0.0413382921474177
1100,0.00481886527446972,0.0414516038674208
1100,0.00486959017209572,0.0415668976709745
1100,0.00492031506972171,0.041684167728609
1100,0.00497103996734771,0.0418034082329641
1100,0.00502176486497371,0.0419246133986788
1200,0,0.0367270056786012
1200,4.65088720060952e-05,0.036636577320247
1200,9.30177440121904e-05,0.0365483479815674
1200,0.000139526616018286,0.0364623112661123
1200,0.000186035488024381,0.036378460801938
1200,0.000232544360030476,0.0362967902414842
1200,0.000279053232036571,0.0362172932614517
1200,0.000325562104042666,0.0361399635626806
1200,0.000372070976048762,0.0360647948700296
1200,0.000418579848054857,0.035991780932256
1200,0.000465088720060952,0.0359209155218961
1200,0.000511597592067047,0.035852192435147
1200,0.000558106464073142,0.0357856054917487
1200,0.000604615336079238,0.0357211485348669
1200,0.000651124208085333,0.0356588154309767
1200,0.000697633080091428,0.0355986000697473
1200,0.000744141952097523,0.0355404963639268
1200,0.000790650824103618,0.0354844982492283
1200,0.000837159696109714,0.0354305996842162
1200,0.000883668568115809,0.0353787946501938
1200,0.000930177440121904,0.0353290771510909
1200,0.000976686312127999,0.035281441213353
1200,0.00102319518413409,0.0352358808858302
1200,0.00106970405614019,0.0351923902396674
1200,0.00111621292814628,0.0351509633681952
1200,0.00116272180015238,0.0351115943868213
1200,0.00120923067215848,0.0350742774329222
1200,0.00125573954416457,0.0350390066657365
1200,0.00130224841617067,0.0350057762662581
1200,0.00134875728817676,0.03497458043713
1200,0.00139526616018286,0.0349454134025397
1200,0.00144177503218895,0.0349182694081138
1200,0.00148828390419505,0.0348931427208145
1200,0.00153479277620114,0.0348700276288362
1200,0.00158130164820724,0.0348489184415026
1200,0.00162781052021333,0.034829809489165
1200,0.00167431939221943,0.0348126951231003
1200,0.00172082826422552,0.0347975697154105
1200,0.00176733713623162,0.0347844276589224
1200,0.00181384600823771,0.034773263367088
1200,0.00186035488024381,0.0347640712738855
1200,0.0019068637522499,0.0347568458337207
1200,0.001953372624256,0.0347515815213295
1200,0.00199988149626209,0.0347482728316803
1200,0.00204639036826819,0.0347469142798776
1200,0.00209289924027428,0.0347475004010658
1200,0.00213940811228038,0.0347500257503339
1200,0.00218591698428647,0.0347544849026204
1200,0.00223242585629257,0.034760872452619
1200,0.00227893472829866,0.0347691830146849
1200,0.00232544360030476,0.0347794112227414
1200,0.00237195247231086,0.0347915517301875
1200,0.00241846134431695,0.0348055992098056
1200,0.00246497021632305,0.0348215483536699
1200,0.00251147908832914,0.0348393938730556
1200,0.00255798796033524,0.0348591304983482
1200,0.00260449683234133,0.0348807529789537
1200,0.00265100570434743,0.0349042560832093
1200,0.00269751457635352,0.0349296345982941
1200,0.00274402344835962,0.0349568833301412
1200,0.00279053232036571,0.0349859971033497
1200,0.00283704119237181,0.0350169707610974
1200,0.0028835500643779,0.0350497991650539
1200,0.002930058936384,0.0350844771952944
1200,0.00297656780839009,0.035120999750214
1200,0.00302307668039619,0.0351593617464423
1200,0.00306958555240228,0.0351995581187587
1200,0.00311609442440838,0.0352415838200079
1200,0.00316260329641447,0.0352854338210167
1200,0.00320911216842057,0.0353311031105097
1200,0.00325562104042666,0.0353785866950275
1200,0.00330212991243276,0.0354278795988438
1200,0.00334863878443885,0.0354789768638836
1200,0.00339514765644495,0.0355318735496419
1200,0.00344165652845104,0.0355865647331029
1200,0.00348816540045714,0.0356430455086593
1200,0.00353467427246323,0.0357013109880324
1200,0.00358118314446933,0.0357613563001927
1200,0.00362769201647543,0.0358231765912809
1200,0.00367420088848152,0.0358867670245288
1200,0.00372070976048762,0.0359521227801819
1200,0.00376721863249371,0.0360192390554212
1200,0.00381372750449981,0.0360881110642857
1200,0.0038602363765059,0.0361587340375966
1200,0.003906745248512,0.0362311032228796
1200,0.00395325412051809,0.0363052138842898
1200,0.00399976299252419,0.0363810613025363
1200,0.00404627186453028,0.0364586407748065
1200,0.00409278073653638,0.0365379476146918
1200,0.00413928960854247,0.0366189771521136
1200,0.00418579848054857,0.0367017247332488
1200,0.00423230735255466,0.0367861857204573
1200,0.00427881622456076,0.0368723554922084
1200,0.00432532509656685,0.0369602294430082
1200,0.00437183396857295,0.0370498029833281
1200,0.00441834284057904,0.0371410715395322
1200,0.00446485171258514,0.0372340305538069
1200,0.00451136058459123,0.0373286754840887
1200,0.00455786945659733,0.0374250018039952
1200,0.00460437832860342,0.0375230050027537
1300,0,0.0345247652085436
1300,4.29399003844712e-05,0.0344337123252978
1300,8.58798007689425e-05,0.0343445456776945
1300,0.000128819701153414,0.0342572602333558
1300,0.000171759601537885,0.0341718509774754
1300,0.000214699501922356,0.0340883129127387
1300,0.000257639402306827,0.0340066410592438
1300,0.000300579302691299,0.0339268304544224
1300,0.00034351920307577,0.0338488761529616
1300,0.000386459103460241,0.0337727732267258
1300,0.000429399003844712,0.033698516764679
1300,0.000472338904229184,0.0336261018728082
1300,0.000515278804613655,0.0335555236740462
1300,0.000558218704998126,0.0334867773081957
1300,0.000601158605382597,0.0334198579318536
1300,0.000644098505767069,0.0333547607183354
1300,0.00068703840615154,0.0332914808576002
1300,0.000729978306536011,0.0332300135561764
1300,0.000772918206920483,0.0331703540370878
1300,0.000815858107304954,0.0331124975397792
1300,0.000858798007689425,0.0330564393200439
1300,0.000901737908073896,0.0330021746499504
1300,0.000944677808458367,0.0329496988177699
1300,0.000987617708842839,0.0328990071279046
1300,0.00103055760922731,0.0328500949008157
1300,0.00107349750961178,0.0328029574729525
1300,0.00111643740999625,0.032757590196681
1300,0.00115937731038072,0.0327139884402139
1300,0.00120231721076519,0.0326721475875405
1300,0.00124525711114967,0.0326320630383567
1300,0.00128819701153414,0.032593730207996
1300,0.00133113691191861,0.0325571445273605
1300,0.00137407681230308,0.0325223014428521
1300,0.00141701671268755,0.0324891964163049
1300,0.00145995661307202,0.0324578249249168
1300,0.00150289651345649,0.0324281824611824
1300,0.00154583641384097,0.032400264532826
1300,0.00158877631422544,0.0323740666627348
1300,0.00163171621460991,0.0323495843888925
1300,0.00167465611499438,0.0323268132643137
1300,0.00171759601537885,0.0323057488569778
1300,0.00176053591576332,0.0322863867497641
1300,0.00180347581614779,0.032268722540387
1300,0.00184641571653226,0.0322527518413311
1300,0.00188935561691673,0.0322384702797875
1300,0.00193229551730121,0.0322258734975896
1300,0.00197523541768568,0.0322149571511496
1300,0.00201817531807015,0.0322057169113957
1300,0.00206111521845462,0.0321981484637091
1300,0.00210405511883909,0.0321922475078614
1300,0.00214699501922356,0.0321880097579528
1300,0.00218993491960803,0.03218543094235
1300,0.00223287481999251,0.0321845068036249
1300,0.00227581472037698,0.0321852330984937
1300,0.00231875462076145,0.0321876055977555
1300,0.00236169452114592,0.0321916200862326
1300,0.00240463442153039,0.0321972723627096
1300,0.00244757432191486,0.0322045582398742
1300,0.00249051422229933,0.0322134735442573
1300,0.0025334541226838,0.032224014116174
1300,0.00257639402306827,0.0322361758096648
1300,0.00261933392345275,0.0322499544924366
1300,0.00266227382383722,0.0322653460458051
1300,0.00270521372422169,0.0322823463646366
1300,0.00274815362460616,0.0323009513572899
1300,0.00279109352499063,0.0323211569455599
1300,0.0028340334253751,0.0323429590646198
1300,0.00287697332575957,0.0323663536629648
1300,0.00291991322614405,0.0323913367023554
1300,0.00296285312652852,0.0324179041577616
1300,0.00300579302691299,0.0324460520173069
1300,0.00304873292729746,0.0324757762822128
1300,0.00309167282768193,0.0325070729667434
1300,0.0031346127280664,0.0325399380981508
1300,0.00317755262845087,0.0325743677166201
1300,0.00322049252883534,0.0326103578752153
1300,0.00326343242921981,0.0326479046398251
1300,0.00330637232960429,0.0326870040891091
1300,0.00334931222998876,0.032727652314444
1300,0.00339225213037323,0.0327698454198711
1300,0.0034351920307577,0.0328135795220426
1300,0.00347813193114217,0.0328588507501691
1300,0.00352107183152664,0.0329056552459675
1300,0.00356401173191111,0.0329539891636084
1300,0.00360695163229558,0.0330038486696646
1300,0.00364989153268006,0.0330552299430594
1300,0.00369283143306453,0.033108129175015
1300,0.003735771333449,0.0331625425690019
1300,0.00377871123383347,0.0332184663406877
1300,0.00382165113421794,0.0332758967178867
1300,0.00386459103460241,0.0333348299405097
1300,0.00390753093498688,0.0333952622605137
1300,0.00395047083537135,0.0334571899418527
1300,0.00399341073575583,0.0335206092604276
1300,0.0040363506361403,0.033585516504037
1300,0.00407929053652477,0.0336519079723286
1300,0.00412223043690924,0.0337197799767503
1300,0.00416517033729371,0.0337891288405013
1300,0.00420811023767818,0.0338599508984845
1300,0.00425105013806265,0.0339322424972578
1400,0,0.0323281143430249
1400,3.98796391031187e-05,0.0322535174518096
1400,7.97592782062374e-05,0.0321805180067207
1400,0.000119638917309356,0.0321091120798229
1400,0.000159518556412475,0.032039295755808
1400,0.000199398195515593,0.0319710651319422
1400,0.000239277834618712,0.0319044163180136
1400,0.000279157473721831,0.0318393454362799
1400,0.000319037112824949,0.0317758486214165
1400,0.000358916751928068,0.0317139220204645
1400,0.000398796391031187,0.0316535617927798
1400,0.000438676030134305,0.0315947641099813
1400,0.000478555669237424,0.0315375251559007
1400,0.000518435308340543,0.031481841126531
1400,0.000558314947443661,0.0314277082299772
1400,0.00059819458654678,0.031375122686405
1400,0.000638074225649899,0.0313240807279921
1400,0.000677953864753017,0.0312745785988776
1400,0.000717833503856136,0.0312266125551134
1400,0.000757713142959255,0.031180178864615
1400,0.000797592782062373,0.031135273807112
1400,0.000837472421165492,0.0310918936741005
1400,0.000877352060268611,0.0310500347687943
1400,0.000917231699371729,0.0310096934060765
1400,0.000957111338474848,0.0309708659124525
1400,0.000996990977577967,0.0309335486260015
1400,0.00103687061668109,0.03089773789633
1400,0.0010767502557842,0.030863430084524
1400,0.00111662989488732,0.0308306215631025
1400,0.00115650953399044,0.0307993087159711
1400,0.00119638917309356,0.0307694879383751
1400,0.00123626881219668,0.0307411556368537
1400,0.0012761484512998,0.0307143082291941
1400,0.00131602809040292,0.0306889421443856
1400,0.00135590772950603,0.0306650538225744
1400,0.00139578736860915,0.0306426397150184
1400,0.00143566700771227,0.0306216962840419
1400,0.00147554664681539,0.0306022200029914
1400,0.00151542628591851,0.0305842073561905
1400,0.00155530592502163,0.0305676548388959
1400,0.00159518556412475,0.0305525589572533
1400,0.00163506520322787,0.0305389162282537
1400,0.00167494484233098,0.0305267231796893
1400,0.0017148244814341,0.0305159763501106
1400,0.00175470412053722,0.0305066722887829
1400,0.00179458375964034,0.0304988075556436
1400,0.00183446339874346,0.030492378721259
1400,0.00187434303784658,0.0304873823667822
1400,0.0019142226769497,0.0304838150839105
1400,0.00195410231605282,0.0304816734748433
1400,0.00199398195515593,0.0304809541522406
1400,0.00203386159425905,0.0304816537391804
1400,0.00207374123336217,0.0304837688691183
1400,0.00211362087246529,0.0304872961858452
1400,0.00215350051156841,0.030492232343447
1400,0.00219338015067153,0.0304985740062634
1400,0.00223325978977465,0.030506317848847
1400,0.00227313942887776,0.0305154605559234
1400,0.00231301906798088,0.0305259988223502
1400,0.002352898707084,0.0305379293530776
1400,0.00239277834618712,0.0305512488631083
1400,0.00243265798529024,0.0305659540774575
1400,0.00247253762439336,0.0305820417311138
1400,0.00251241726349648,0.0305995085689999
1400,0.0025522969025996,0.0306183513459333
1400,0.00259217654170271,0.0306385668265875
1400,0.00263205618080583,0.0306601517854533
1400,0.00267193581990895,0.0306831030068002
1400,0.00271181545901207,0.0307074172846384
1400,0.00275169509811519,0.03073309142268
1400,0.00279157473721831,0.0307601222343017
1400,0.00283145437632143,0.0307885065425067
1400,0.00287133401542454,0.0308182411798871
1400,0.00291121365452766,0.0308493229885865
1400,0.00295109329363078,0.0308817488202631
1400,0.0029909729327339,0.0309155155360523
1400,0.00303085257183702,0.0309506200065297
1400,0.00307073221094014,0.0309870591116748
1400,0.00311061185004326,0.0310248297408346
1400,0.00315049148914638,0.0310639287926866
1400,0.00319037112824949,0.0311043531752034
1400,0.00323025076735261,0.031146099805616
1400,0.00327013040645573,0.0311891656103789
1400,0.00331001004555885,0.0312335475251334
1400,0.00334988968466197,0.0312792424946732
1400,0.00338976932376509,0.0313262474729082
1400,0.00342964896286821,0.0313745594228301
1400,0.00346952860197132,0.0314241753164768
1400,0.00350940824107444,0.0314750921348981
1400,0.00354928788017756,0.0315273068681211
1400,0.00358916751928068,0.0315808165151153
1400,0.0036290471583838,0.0316356180837587
1400,0.00366892679748692,0.0316917085908037
1400,0.00370880643659004,0.0317490850618429
1400,0.00374868607569316,0.0318077445312753
1400,0.00378856571479627,0.031867684042273
1400,0.00382844535389939,0.0319289006467472
1400,0.00386832499300251,0.0319913914053157
1400,0.00390820463210563,0.0320551533872686
1400,0.00394808427120875,0.0321201836705364
1500,0,0.0295374060971619
1500,3.72265589607447e-05,0.0294756011343329
1500,7.44531179214895e-05,0.0294151701572605
1500,0.000111679676882234,0.0293561100338612
1500,0.000148906235842979,0.0292984176413478
1500,0.000186132794803724,0.0292420898661937
1500,0.000223359353764468,0.0291871236040977
1500,0.000260585912725213,0.0291335157599478
1500,0.000297812471685958,0.0290812632477868
1500,0.000335039030646703,0.0290303629907765
1500,0.000372265589607447,0.0289808119211634
1500,0.000409492148568192,0.0289326069802434
1500,0.000446718707528937,0.0288857451183278
1500,0.000483945266489682,0.0288402232947085
1500,0.000521171825450427,0.0287960384776237
1500,0.000558398384411171,0.0287531876442242
1500,0.000595624943371916,0.0287116677805392
1500,0.000632851502332661,0.0286714758814424
1500,0.000670078061293405,0.0286326089506189
1500,0.00070730462025415,0.0285950640005313
1500,0.000744531179214895,0.0285588380523865
1500,0.00078175773817564,0.0285239281361029
1500,0.000818984297136384,0.028490331290277
1500,0.000856210856097129,0.0284580445621508
1500,0.000893437415057874,0.0284270650075793
1500,0.000930663974018619,0.0283973896909976
1500,0.000967890532979363,0.0283690156853889
1500,0.00100511709194011,0.0283419400722522
1500,0.00104234365090085,0.0283161599415702
1500,0.0010795702098616,0.0282916723917774
1500,0.00111679676882234,0.0282684745297286
1500,0.00115402332778309,0.0282465634706669
1500,0.00119124988674383,0.0282259363381925
1500,0.00122847644570458,0.0282065902642314
1500,0.00126570300466532,0.0281885223890043
1500,0.00130292956362607,0.0281717298609953
1500,0.00134015612258681,0.0281562098369214
1500,0.00137738268154756,0.0281419594817015
1500,0.0014146092405083,0.028128975968426
1500,0.00145183579946905,0.0281172564783264
1500,0.00148906235842979,0.0281067982007446
1500,0.00152628891739053,0.0280975983331035
1500,0.00156351547635128,0.0280896540808761
1500,0.00160074203531202,0.0280829626575564
1500,0.00163796859427277,0.0280775212846291
1500,0.00167519515323351,0.0280733271915405
1500,0.00171242171219426,0.0280703776156685
1500,0.001749648271155,0.0280686698022936
1500,0.00178687483011575,0.0280682010045698
1500,0.00182410138907649,0.0280689684834953
1500,0.00186132794803724,0.0280709695078838
1500,0.00189855450699798,0.0280742013543353
1500,0.00193578106595873,0.028078661307208
1500,0.00197300762491947,0.0280843466585894
1500,0.00201023418388022,0.028091254708268
1500,0.00204746074284096,0.0280993827637052
1500,0.00208468730180171,0.0281087281400066
1500,0.00212191386076245,0.0281192881598949
1500,0.0021591404197232,0.0281310601536811
1500,0.00219636697868394,0.0281440414592376
1500,0.00223359353764468,0.0281582294219696
1500,0.00227082009660543,0.0281736213947885
1500,0.00230804665556617,0.0281902147380842
1500,0.00234527321452692,0.0282080068196977
1500,0.00238249977348766,0.0282269950148939
1500,0.00241972633244841,0.0282471767063351
1500,0.00245695289140915,0.0282685492840535
1500,0.0024941794503699,0.028291110145425
1500,0.00253140600933064,0.0283148566951422
1500,0.00256863256829139,0.0283397863451879
1500,0.00260585912725213,0.0283658965148087
1500,0.00264308568621288,0.0283931846304891
1500,0.00268031224517362,0.0284216481259248
1500,0.00271753880413437,0.0284512844419969
1500,0.00275476536309511,0.028482091026746
1500,0.00279199192205586,0.0285140653353463
1500,0.0028292184810166,0.0285472048300799
1500,0.00286644503997735,0.0285815069803115
1500,0.00290367159893809,0.0286169692624625
1500,0.00294089815789884,0.0286535891599859
1500,0.00297812471685958,0.0286913641633411
1500,0.00301535127582032,0.0287302917699683
1500,0.00305257783478107,0.0287703694842645
1500,0.00308980439374181,0.0288115948175574
1500,0.00312703095270256,0.0288539652880816
1500,0.0031642575116633,0.0288974784209532
1500,0.00320148407062405,0.0289421317481455
1500,0.00323871062958479,0.0289879228084649
1500,0.00327593718854554,0.0290348491475259
1500,0.00331316374750628,0.0290829083177272
1500,0.00335039030646703,0.0291320978782276
1500,0.00338761686542777,0.0291824153949219
1500,0.00342484342438852,0.0292338584404168
1500,0.00346206998334926,0.0292864245940074
1500,0.00349929654231001,0.0293401114416534
1500,0.00353652310127075,0.029394916575955
1500,0.0035737496602315,0.0294508375961303
1500,0.00361097621919224,0.0295078721079911
1500,0.00364820277815299,0.02956601772392
1500,0.00368542933711373,0.0296252720628471
2000,0,0.0223867563463504
2000,2.7934530514488e-05,0.0223574574148855
2000,5.58690610289759e-05,0.0223288971988405
2000,8.38035915434639e-05,0.0223010744655837
2000,0.000111738122057952,0.0222739879851345
2000,0.00013967265257244,0.0222476365301562
2000,0.000167607183086928,0.0222220188759485
2000,0.000195541713601416,0.0221971338004402
2000,0.000223476244115904,0.0221729800841822
2000,0.000251410774630392,0.02214955651034
2000,0.00027934530514488,0.0221268618646866
2000,0.000307279835659367,0.0221048949355955
2000,0.000335214366173855,0.0220836545140332
2000,0.000363148896688343,0.0220631393935524
2000,0.000391083427202831,0.0220433483702846
2000,0.000419017957717319,0.0220242802429332
2000,0.000446952488231807,0.0220059338127665
2000,0.000474887018746295,0.0219883078836106
2000,0.000502821549260783,0.0219714012618422
2000,0.000530756079775271,0.021955212756382
2000,0.000558690610289759,0.0219397411786873
2000,0.000586625140804247,0.0219249853427456
2000,0.000614559671318735,0.021910944065067
2000,0.000642494201833223,0.0218976161646779
2000,0.000670428732347711,0.021885000463114
2000,0.000698363262862199,0.0218730957844132
2000,0.000726297793376687,0.0218619009551091
2000,0.000754232323891175,0.0218514148042239
2000,0.000782166854405663,0.0218416361632619
2000,0.000810101384920151,0.0218325638662026
2000,0.000838035915434639,0.021824196749494
2000,0.000865970445949127,0.0218165336520459
2000,0.000893904976463615,0.0218095734152233
2000,0.000921839506978103,0.0218033148828394
2000,0.00094977403749259,0.0217977569011495
2000,0.000977708568007078,0.021792898318844
2000,0.00100564309852157,0.0217887379870417
2000,0.00103357762903605,0.0217852747592838
2000,0.00106151215955054,0.0217825074915267
2000,0.00108944669006503,0.0217804350421358
2000,0.00111738122057952,0.0217790562718791
2000,0.00114531575109401,0.0217783700439203
2000,0.00117325028160849,0.0217783752238128
2000,0.00120118481212298,0.021779070679493
2000,0.00122911934263747,0.0217804552812739
2000,0.00125705387315196,0.0217825279018388
2000,0.00128498840366645,0.0217852874162347
2000,0.00131292293418093,0.0217887327018664
2000,0.00134085746469542,0.0217928626384895
2000,0.00136879199520991,0.0217976761082049
2000,0.0013967265257244,0.0218031719954516
2000,0.00142466105623889,0.0218093491870011
2000,0.00145259558675337,0.0218162065719511
2000,0.00148053011726786,0.0218237430417188
2000,0.00150846464778235,0.0218319574900352
2000,0.00153639917829684,0.0218408488129387
2000,0.00156433370881133,0.0218504159087689
2000,0.00159226823932581,0.0218606576781604
2000,0.0016202027698403,0.0218715730240369
2000,0.00164813730035479,0.0218831608516049
2000,0.00167607183086928,0.0218954200683478
2000,0.00170400636138377,0.0219083495840194
2000,0.00173194089189825,0.0219219483106385
2000,0.00175987542241274,0.0219362151624823
2000,0.00178780995292723,0.0219511490560807
2000,0.00181574448344172,0.0219667489102103
2000,0.00184367901395621,0.0219830136458881
2000,0.00187161354447069,0.0219999421863662
2000,0.00189954807498518,0.0220175334571253
2000,0.00192748260549967,0.0220357863858688
2000,0.00195541713601416,0.0220546999025173
2000,0.00198335166652864,0.0220742729392025
2000,0.00201128619704313,0.0220945044302614
2000,0.00203922072755762,0.0221153933122303
2000,0.00206715525807211,0.0221369385238392
2000,0.0020950897885866,0.0221591390060059
2000,0.00212302431910108,0.0221819937018303
2000,0.00215095884961557,0.0222055015565885
2000,0.00217889338013006,0.0222296615177272
2000,0.00220682791064455,0.0222544725348579
2000,0.00223476244115904,0.0222799335597514
2000,0.00226269697167352,0.0223060435463317
2000,0.00229063150218801,0.0223328014506708
2000,0.0023185660327025,0.0223602062309826
2000,0.00234650056321699,0.0223882568476179
2000,0.00237443509373148,0.022416952263058
2000,0.00240236962424596,0.0224462914419097
2000,0.00243030415476045,0.0224762733508996
2000,0.00245823868527494,0.0225068969588684
2000,0.00248617321578943,0.0225381612367656
2000,0.00251410774630392,0.0225700651576435
2000,0.0025420422768184,0.0226026076966525
2000,0.00256997680733289,0.0226357878310348
2000,0.00259791133784738,0.0226696045401192
2000,0.00262584586836187,0.0227040568053163
2000,0.00265378039887636,0.022739143610112
2000,0.00268171492939084,0.0227748639400627
2000,0.00270964945990533,0.0228112167827898
2000,0.00273758399041982,0.0228482011279746
2000,0.00276551852093431,0.0228858159673522
2500,0,0.0170970309473965
2500,2.23546437070398e-05,0.0170766540505917
2500,4.47092874140796e-05,0.0170567437163434
2500,6.70639311211195e-05,0.0170372993296332
2500,8.94185748281593e-05,0.0170183202764812
2500,0.000111773218535199,0.0169998059439438
2500,0.000134127862242239,0.0169817557201113
2500,0.000156482505949279,0.0169641689941058
2500,0.000178837149656319,0.016947045156079
2500,0.000201191793363358,0.0169303835972098
2500,0.000223546437070398,0.0169141837097022
2500,0.000245901080777438,0.0168984448867833
2500,0.000268255724484478,0.0168831665227005
2500,0.000290610368191518,0.0168683480127202
2500,0.000312965011898557,0.0168539887531248
