"omega","p0x","px0","n","estimator","mean","var","bias","bias_sq","mse"
20,0.1,0.9,10000,"estimate_oracle",2.99356463005813,0.17913656088785,-0.00216764349585796,4.69867832513533e-06,0.179141259566175
20,0.1,0.9,10000,"estimate_pi",2.99428507798696,0.182338382390097,-0.00144719556703565,2.09437500924765e-06,0.182340476765106
20,0.5,0.33,500,"estimate_c05",2.99258772288472,0.0827969244048615,-0.00314455066927533,9.8881989116399e-06,0.0828068126037731
20,0.5,0.33,500,"estimate_mle",3.02282104779824,0.0872055021403419,0.0270887742442518,0.000733801690056041,0.0879393038303979
20,0.5,0.33,500,"estimate_oracle",2.9796566347057,0.0811872987262609,-0.016075638848291,0.000258426164380683,0.0814457248906416
20,0.5,0.33,500,"estimate_pi",2.97991963238288,0.0832648751448673,-0.0158126411711135,0.000250039620806393,0.0835149147656737
20,0.5,0.33,1000,"estimate_c05",2.99641848858757,0.0399027072090331,0.000686215033579796,4.7089107231092e-07,0.0399031781001054
20,0.5,0.33,1000,"estimate_mle",3.01122724908614,0.0408800693698794,0.0154949755321483,0.000240094266741874,0.0411201636366213
20,0.5,0.33,1000,"estimate_oracle",2.98997476128341,0.0395201504001468,-0.00575751227057886,3.31489475458661e-05,0.0395532993476926
20,0.5,0.33,1000,"estimate_pi",2.99004976102454,0.0400161390923931,-0.00568251252944929,3.22909486473482e-05,0.0400484300410404
20,0.5,0.33,2000,"estimate_c05",2.99494932636741,0.0206200785583971,-0.000782947186581229,6.13006296975461e-07,0.0206206915646941
20,0.5,0.33,2000,"estimate_mle",3.00226479813109,0.0208632930718669,0.00653252457710174,4.26738773504383e-05,0.0209059669492173
20,0.5,0.33,2000,"estimate_oracle",2.99173867635262,0.0205241503351446,-0.00399359720136871,1.594881860678e-05,0.0205400991537513
20,0.5,0.33,2000,"estimate_pi",2.99175341829639,0.0206487013592128,-0.00397885525760344,1.58312891609586e-05,0.0206645326483737
20,0.5,0.33,5000,"estimate_c05",2.99612434455962,0.00788349741759977,0.000392071005626882,1.53719673453274e-07,0.00788365113727322
20,0.5,0.33,5000,"estimate_mle",2.99902923834208,0.00791964299950522,0.00329696478809183,1.08699768139174e-05,0.00793051297631913
20,0.5,0.33,5000,"estimate_oracle",2.99484096282245,0.00786881489192745,-0.000891310731540695,7.9443482015961e-07,0.00786960932674761
20,0.5,0.33,5000,"estimate_pi",2.99484428335958,0.00788793113243768,-0.000887990194406107,7.88526585361397e-07,0.00788871965902304
20,0.5,0.33,10000,"estimate_c05",2.99516089172979,0.00400537832867303,-0.000571381824201467,3.26477189027796e-07,0.00400570480586205
20,0.5,0.33,10000,"estimate_mle",2.99660938362553,0.00401452427220963,0.000877110071542564,7.69322077601402e-07,0.00401529359428724
20,0.5,0.33,10000,"estimate_oracle",2.99451996398172,0.00400167848162573,-0.00121230957227247,1.46969449902347e-06,0.00400314817612476
20,0.5,0.33,10000,"estimate_pi",2.99452027038763,0.00400649584648389,-0.00121200316636383,1.46895167527595e-06,0.00400796479815917
20,0.5,0.5,500,"estimate_c05",2.99875682893988,0.0524976016903218,0.00302455538588564,9.14793528228984e-06,0.0525067496256041
20,0.5,0.5,500,"estimate_mle",3.01615534804605,0.0535296523498998,0.020423074492057,0.000417101971708111,0.0539467543216079
20,0.5,0.5,500,"estimate_oracle",2.98615577234466,0.0517606529085306,-0.00957650120933273,9.17093754123513e-05,0.0518523622839429
20,0.5,0.5,500,"estimate_pi",2.98627839404425,0.052811876454202,-0.00945387950973986,8.93758377846792e-05,0.0529012522919866
20,0.5,0.5,1000,"estimate_c05",2.9944825607029,0.0272347738285357,-0.00124971285108932,1.56178221017781e-06,0.0272363356107459
20,0.5,0.5,1000,"estimate_mle",3.00306357564659,0.0274981479310993,0.0073313020925978,5.37479903729289e-05,0.0275518959214722
20,0.5,0.5,1000,"estimate_oracle",2.98818611762198,0.0270466973189361,-0.00754615593200603,5.69444693501497e-05,0.0271036417882863
20,0.5,0.5,1000,"estimate_pi",2.98820914960756,0.027314775618555,-0.00752312394642951,5.65973939133411e-05,0.0273713730124684
20,0.5,0.5,2000,"estimate_c05",2.99399594507571,0.0134212388627462,-0.00173632847827587,3.01483658447181e-06,0.0134242536993307
20,0.5,0.5,2000,"estimate_mle",2.99826279293616,0.0134850818316522,0.00253051938216498,6.40352834351261e-06,0.0134914853599957
20,0.5,0.5,2000,"estimate_oracle",2.99084767795133,0.013374734097373,-0.00488459560266286,2.38592742015533e-05,0.0133985933715746
20,0.5,0.5,2000,"estimate_pi",2.9908507768751,0.0134410809117769,-0.00488149667889148,2.38290098260286e-05,0.0134649099216029
20,0.5,0.5,5000,"estimate_c05",2.99517785500831,0.00548236618234533,-0.00055441854568361,3.0737992379793e-07,0.00548267356226913
20,0.5,0.5,5000,"estimate_mle",2.99688029571581,0.00549270307731239,0.00114802216182186,1.31795488403414e-06,0.00549402103219642
20,0.5,0.5,5000,"estimate_oracle",2.99391754225116,0.00547472175783053,-0.00181473130283338,3.29324970148335e-06,0.00547801500753201
20,0.5,0.5,5000,"estimate_pi",2.99391815379811,0.00548562294195827,-0.0018141197558772,3.29103048866394e-06,0.00548891397244694
20,0.5,0.5,10000,"estimate_c05",2.99653550747516,0.0026968946118316,0.000803233921172541,6.45184732122217e-07,0.00269753979656372
20,0.5,0.5,10000,"estimate_mle",2.99738628231215,0.00269941460677677,0.00165400875816379,2.73574497208254e-06,0.00270215035174886
20,0.5,0.5,10000,"estimate_oracle",2.99590465622467,0.0026949942530262,0.000172382670676097,2.97157851494236e-08,0.00269502396881134
20,0.5,0.5,10000,"estimate_pi",2.99590568356496,0.00269770759247145,0.000173410010964492,3.00710319027053e-08,0.00269773766350336
20,0.5,0.9,500,"estimate_c05",2.98250298617499,0.415164279118839,-0.0132292873789992,0.000175014044556148,0.415339293163395
20,0.5,0.9,500,"estimate_mle",3.06344672534801,0.349042062697544,0.0677144517940214,0.00458524698176484,0.353627309679309
20,0.5,0.9,500,"estimate_oracle",2.96489809709384,0.397457928643888,-0.0308341764601465,0.000950746437975454,0.398408675081863
20,0.5,0.9,500,"estimate_pi",2.96781488062194,0.417617446915123,-0.0279173929320469,0.000779380828122301,0.418396827743245
20,0.5,0.9,1000,"estimate_c05",3.00229288901608,0.208562068106648,0.00656061546209097,4.30416752414271e-05,0.20860510978189
20,0.5,0.9,1000,"estimate_mle",3.090869246215,0.236736064497769,0.095136972661007,0.00905104356710119,0.245787108064871
20,0.5,0.9,1000,"estimate_oracle",2.9939086545969,0.20438808551148,-0.00182361895708993,3.32558610065778e-06,0.204391411097581
20,0.5,0.9,1000,"estimate_pi",2.99478333928608,0.209056085493152,-0.000948934267908985,9.00476244811962e-07,0.209056985969397
20,0.5,0.9,2000,"estimate_c05",2.99968376696898,0.0963901226945109,0.00395149341499046,1.5614300208713e-05,0.0964057369947196
20,0.5,0.9,2000,"estimate_mle",3.04413927021758,0.106386502265978,0.0484069966635849,0.00234323732598832,0.108729739591966
20,0.5,0.9,2000,"estimate_oracle",2.99570958578132,0.0955779560660471,-2.26877726690056e-05,5.14735028680476e-10,0.0955779565807822
20,0.5,0.9,2000,"estimate_pi",2.99588643551765,0.0964947653455808,0.000154161963660027,2.37659110395154e-08,0.0964947891114918
20,0.5,0.9,5000,"estimate_c05",2.99483889663776,0.0393774558764123,-0.000893376916229816,7.98122314452295e-07,0.0393782539987268
20,0.5,0.9,5000,"estimate_mle",3.01171873068881,0.040768779923601,0.0159864571348165,0.000255566811723325,0.0410243467353244
20,0.5,0.9,5000,"estimate_oracle",2.99328480108642,0.0392575505124916,-0.00244747246756649,5.99012147949601e-06,0.0392635406339711
20,0.5,0.9,5000,"estimate_pi",2.99331075499878,0.03939404347812,-0.00242151855520767,5.86375211321504e-06,0.0393999072302332
20,0.5,0.9,10000,"estimate_c05",2.99422104364871,0.0193440137257246,-0.00151122990527952,2.28381582661115e-06,0.0193462975415512
20,0.5,0.9,10000,"estimate_mle",3.00253374175089,0.0196718881138864,0.0068014681969033,4.62599696334871e-05,0.0197181480835199
20,0.5,0.9,10000,"estimate_oracle",2.99345108232783,0.0193148996243353,-0.002281191226158,5.20383341030023e-06,0.0193201034577456
20,0.5,0.9,10000,"estimate_pi",2.99345547361993,0.0193480344977522,-0.00227679993406271,5.18381793974797e-06,0.0193532183156919
20,0.66,0.33,500,"estimate_c05",3.00438087690615,0.16048554227296,0.00864860335215933,7.47983399429817e-05,0.160560340612903
20,0.66,0.33,500,"estimate_mle",3.07684237116746,0.186178491220214,0.0811100976134718,0.00657884793486692,0.192757339155081
20,0.66,0.33,500,"estimate_oracle",2.98928295502797,0.155318621907327,-0.00644931852602015,4.15937094500668e-05,0.155360215616778
20,0.66,0.33,500,"estimate_pi",2.99037882659273,0.161281168065791,-0.00535344696125684,2.86593943669901e-05,0.161309827460158
20,0.66,0.33,1000,"estimate_c05",2.99707083642524,0.0764102355276758,0.00133856287124567,1.79175056027746e-06,0.0764120272782361
20,0.66,0.33,1000,"estimate_mle",3.03099267935403,0.0818247753906188,0.0352604058000368,0.00124329621718327,0.0830680716078021
20,0.66,0.33,1000,"estimate_oracle",2.98976482069845,0.0752647901022762,-0.00596745285554157,3.56104935831112e-05,0.0753004005958593
20,0.66,0.33,1000,"estimate_pi",2.98998085391488,0.0765947334038176,-0.00575141963911507,3.30788278651986e-05,0.0766278122316828
20,0.66,0.33,2000,"estimate_c05",2.99629728957384,0.0390556632318331,0.000565016019846265,3.19243102682915e-07,0.0390559824749358
20,0.66,0.33,2000,"estimate_mle",3.0127406100384,0.0403143923635772,0.0170083364844125,0.000289283509966996,0.0406036758735442
20,0.66,0.33,2000,"estimate_oracle",2.99267739338945,0.038772893641642,-0.00305488016454358,9.33229281972183e-06,0.0387822259344618
20,0.66,0.33,2000,"estimate_pi",2.99273454766824,0.0391028541852199,-0.00299772588574854,8.98636048608685e-06,0.039111840545706
20,0.66,0.33,5000,"estimate_c05",2.99396281476871,0.0152502155938409,-0.00176945878528567,3.13098439282464e-06,0.0152533465782338
20,0.66,0.33,5000,"estimate_mle",3.00042021292139,0.0154382594351819,0.00468793936739997,2.19767755124185e-05,0.0154602362106943
20,0.66,0.33,5000,"estimate_oracle",2.99252644997846,0.0152076488204401,-0.00320582357553434,1.02773047974518e-05,0.0152179261252375
20,0.66,0.33,5000,"estimate_pi",2.99253315762019,0.0152574365628653,-0.00319911593379985,1.02343427578921e-05,0.0152676709056232
20,0.66,0.33,10000,"estimate_c05",2.99392352489304,0.00776906541956415,-0.00180874866095282,3.27157171849862e-06,0.00777233699128265
20,0.66,0.33,10000,"estimate_mle",2.99713341432985,0.00781601427839915,0.00140114077585896,1.96319547377464e-06,0.00781797747387292
20,0.66,0.33,10000,"estimate_oracle",2.99320737282844,0.00775835564294186,-0.002524900725553,6.37512367389808e-06,0.00776473076661576
20,0.66,0.33,10000,"estimate_pi",2.99320785036111,0.00777090043522772,-0.0025244231928796,6.37271245674843e-06,0.00777727314768446
20,0.66,0.5,500,"estimate_c05",3.00869048116382,0.0791676930466604,0.0129582076098265,0.000167915144459365,0.0793356081911198
20,0.66,0.5,500,"estimate_mle",3.03768395157262,0.0830565403497873,0.0419516780186253,0.00175994328857841,0.0848164836383657
20,0.66,0.5,500,"estimate_oracle",2.99564590270874,0.077624602260454,-8.63708452536471e-05,7.45992290982946e-09,0.0776246097203769
20,0.66,0.5,500,"estimate_pi",2.99610670933269,0.0796208054199079,0.000374435778702775,1.40202152372754e-07,0.0796209456220602
20,0.66,0.5,1000,"estimate_c05",2.99216278189044,0.0376157965505668,-0.0035694916635518,1.27412707361658e-05,0.0376285378213029
20,0.66,0.5,1000,"estimate_mle",3.00614009605509,0.0384559632632974,0.0104078225011022,0.000108322769214449,0.0385642860325119
20,0.66,0.5,1000,"estimate_oracle",2.98576481803228,0.0372728306538129,-0.00996745552170752,9.93501695772178e-05,0.0373721808233901
20,0.66,0.5,1000,"estimate_pi",2.98580728117054,0.0377220401962322,-0.00992499238344724,9.85054738114857e-05,0.0378205456700437
20,0.66,0.5,2000,"estimate_c05",2.99411281492523,0.0193861610027636,-0.00161945862875834,2.62264625025985e-06,0.0193887836490139
20,0.66,0.5,2000,"estimate_mle",3.00104274894684,0.0195956237221321,0.00531047539285234,2.82011488980902e-05,0.0196238248710302
20,0.66,0.5,2000,"estimate_oracle",2.9909174816575,0.0192977298121547,-0.0048147918964907,2.31822210065125e-05,0.0193209120331612
20,0.66,0.5,2000,"estimate_pi",2.99092510605814,0.0194134511790871,-0.00480716749585008,2.31088593331576e-05,0.0194365600384202
20,0.66,0.5,5000,"estimate_c05",2.99678058981122,0.00760875228123805,0.00104831625722746,1.09896697516738e-06,0.00760985124821322
20,0.66,0.5,5000,"estimate_mle",2.9995379923593,0.00764108787081572,0.00380571880530578,1.44834956250581e-05,0.00765557136644078
20,0.66,0.5,5000,"estimate_oracle",2.99549978035479,0.00759473384003999,-0.000232493199204598,5.40530876763887e-08,0.00759478789312767
20,0.66,0.5,5000,"estimate_pi",2.99550485799882,0.00761310426446394,-0.000227415555166921,5.17178347318789e-08,0.00761315598229867
20,0.66,0.5,10000,"estimate_c05",2.99538549045733,0.00384140785074815,-0.00034678309666214,1.20258516130583e-07,0.00384152810926428
20,0.66,0.5,10000,"estimate_mle",2.99676148160638,0.00384956752138323,0.00102920805238416,1.05926921509239e-06,0.00385062679059832
20,0.66,0.5,10000,"estimate_oracle",2.99474657178505,0.00383789005204266,-0.000985701768938974,9.71607977289422e-07,0.00383886166001995
20,0.66,0.5,10000,"estimate_pi",2.99474670001533,0.00384250261939385,-0.000985573538660134,9.71355200107058e-07,0.00384347397459396
20,0.66,0.9,500,"estimate_c05",3.00298172710013,0.239782557087312,0.00724945354613915,5.25545767176295e-05,0.23983511166403
20,0.66,0.9,500,"estimate_mle",3.08651193592921,0.267130851659779,0.0907796623752195,0.00824094710095884,0.275371798760737
20,0.66,0.9,500,"estimate_oracle",2.98919065502145,0.235397470942854,-0.00654161853254065,4.27927730252793e-05,0.235440263715879
20,0.66,0.9,500,"estimate_pi",2.99016153534885,0.241076754342762,-0.00557073820513887,3.10331241501938e-05,0.241107787466912
20,0.66,0.9,1000,"estimate_c05",2.98771786934284,0.11042580720398,-0.00801440421114785,6.42306748596644e-05,0.11049003787884
20,0.66,0.9,1000,"estimate_mle",3.03022043955611,0.121162876239218,0.0344881660021228,0.00118943359418998,0.122352309833408
20,0.66,0.9,1000,"estimate_oracle",2.9811090793781,0.109712020325206,-0.0146231941758939,0.000213837807905896,0.109925858133112
20,0.66,0.9,1000,"estimate_pi",2.98123470403545,0.110707453654346,-0.0144975695185425,0.000210179521944973,0.110917633176291
20,0.66,0.9,2000,"estimate_c05",3.00179364857352,0.0535587013979173,0.00606137501952997,3.67402671273819e-05,0.0535954416650447
20,0.66,0.9,2000,"estimate_mle",3.02231225086963,0.0558050686023444,0.0265799773156425,0.000706495194100072,0.0565115637964445
20,0.66,0.9,2000,"estimate_oracle",2.9984995765399,0.0533888629253797,0.00276730298591366,7.65796581584663e-06,0.0533965208911956
20,0.66,0.9,2000,"estimate_pi",2.9985519115789,0.0536249690919493,0.00281963802490814,7.9503585915079e-06,0.0536329194505408
20,0.66,0.9,5000,"estimate_c05",2.99507018514666,0.0217062285795327,-0.000662088407332728,4.38361059124389e-07,0.0217066669405918
20,0.66,0.9,5000,"estimate_mle",3.0030597754198,0.0220439564526688,0.00732750186580988,5.36922835934473e-05,0.0220976487362622
20,0.66,0.9,5000,"estimate_oracle",2.99376573474852,0.0216792963380843,-0.00196653880546904,3.86727487341561e-06,0.0216831636129577
20,0.66,0.9,5000,"estimate_pi",2.99376867289289,0.0217169478054893,-0.00196360066109769,3.85572755626327e-06,0.0217208035330455
20,0.66,0.9,10000,"estimate_c05",2.99733370551602,0.0102879096213837,0.00160143196203366,2.56458432902298e-06,0.0102904742057128
20,0.66,0.9,10000,"estimate_mle",3.00130237376802,0.0103666387455597,0.00557010021403226,3.10260163943622e-05,0.010397664761954
20,0.66,0.9,10000,"estimate_oracle",2.99668138911776,0.0102814912675206,0.000949115563764202,9.0082035337944e-07,0.010282392087874
20,0.66,0.9,10000,"estimate_pi",2.9966830005945,0.0102904531233996,0.000950727040507804,9.03881905552727e-07,0.0102913570053052
50,0.1,0.33,500,"estimate_c05",3.89868141449772,0.440653066484787,-0.0133415909304291,0.000177998048554908,0.440831064533342
50,0.1,0.33,500,"estimate_mle",3.9723927922702,0.357881172620046,0.0603697868420525,0.00364451116335486,0.361525683783401
50,0.1,0.33,500,"estimate_oracle",3.88728594458,0.435669153385428,-0.0247370608481465,0.000611922179404904,0.436281075564833
50,0.1,0.33,500,"estimate_pi",3.88792501620638,0.442400678001354,-0.0240979892217679,0.00058071308453244,0.442981391085887
50,0.1,0.33,1000,"estimate_c05",3.91641022339878,0.218966008409593,0.00438721797063524,1.92476815218648e-05,0.218985256091114
50,0.1,0.33,1000,"estimate_mle",4.01334619815668,0.252494037176353,0.101323192728534,0.0102663893847036,0.262760426561057
50,0.1,0.33,1000,"estimate_oracle",3.91058933422111,0.21771516429415,-0.00143367120703131,2.0554131298706e-06,0.21771721970728
50,0.1,0.33,1000,"estimate_pi",3.91085107721803,0.219273432492016,-0.00117192821011303,1.37341572965872e-06,0.219274805907746
50,0.1,0.33,2000,"estimate_c05",3.91540638289959,0.10999461051539,0.00338337747144069,1.14472431142524e-05,0.110006057758504
50,0.1,0.33,2000,"estimate_mle",3.96466244297053,0.123003411985856,0.0526394375423846,0.00277091038477861,0.125774322370634
50,0.1,0.33,2000,"estimate_oracle",3.91252249480424,0.109682154986575,0.000499489376098783,2.49489636835551e-07,0.109682404476212
50,0.1,0.33,2000,"estimate_pi",3.91258414784906,0.110057792700183,0.000561142420915761,3.14880816551201e-07,0.110058107581
50,0.1,0.33,5000,"estimate_c05",3.90985860289787,0.0413368778256278,-0.00216440253027494,4.68463831306058e-06,0.0413415624639409
50,0.1,0.33,5000,"estimate_mle",3.92830129810267,0.0428900573186643,0.0162782926745191,0.000264982812397302,0.0431550401310616
50,0.1,0.33,5000,"estimate_oracle",3.90871493594705,0.0412921249295954,-0.00330806948109919,1.09433236917798e-05,0.0413030682532872
50,0.1,0.33,5000,"estimate_pi",3.90872055952613,0.0413458541770463,-0.00330244590201234,1.09061489357181e-05,0.041356760325982
50,0.1,0.33,10000,"estimate_c05",3.91613868393236,0.0205317875617278,0.00411567850421068,1.69388095500219e-05,0.0205487263712778
50,0.1,0.33,10000,"estimate_mle",3.92527889014271,0.0209054722719206,0.0132558847145616,0.000175718479565749,0.0210811907514863
50,0.1,0.33,10000,"estimate_oracle",3.91556498051108,0.020520827258309,0.00354197508293019,1.25455874880983e-05,0.0205333728457971
50,0.1,0.33,10000,"estimate_pi",3.91556875700346,0.0205339348043394,0.00354575157531167,1.25723542338252e-05,0.0205465071585732
50,0.1,0.5,500,"estimate_c05",3.78348400365299,0.556622989807747,-0.128539001775152,0.0165222749773526,0.5731452647851
50,0.1,0.5,500,"estimate_mle",3.64316474588397,0.262224373054044,-0.268858259544173,0.0722847637251217,0.334509136779166
50,0.1,0.5,500,"estimate_oracle",3.76944728326305,0.542100824037887,-0.142575722165097,0.020327836550899,0.562428660588786
50,0.1,0.5,500,"estimate_pi",3.77103865129589,0.559623527976005,-0.140984354132254,0.0198765881100889,0.579500116086094
50,0.1,0.5,1000,"estimate_c05",3.89085498660244,0.439470294514485,-0.0211680188257084,0.000448085021005545,0.439918379535491
50,0.1,0.5,1000,"estimate_mle",3.95562031734956,0.327192821351452,0.0435973119214115,0.00190072560677285,0.329093546958225
50,0.1,0.5,1000,"estimate_oracle",3.88254271284431,0.431099065121166,-0.029480292583834,0.000869087650828458,0.431968152771995
50,0.1,0.5,1000,"estimate_pi",3.88426867331777,0.440359618279074,-0.0277543321103755,0.000770302950893019,0.441129921229967
50,0.1,0.5,2000,"estimate_c05",3.92565743507928,0.243971151584851,0.0136344296511379,0.000185897671911829,0.244157049256763
50,0.1,0.5,2000,"estimate_mle",4.02695490106444,0.265718721896574,0.114931895636298,0.013209340634553,0.278928062531127
50,0.1,0.5,2000,"estimate_oracle",3.9217608632093,0.241810312836018,0.00973785778115577,9.48258741660159e-05,0.241905138710184
50,0.1,0.5,2000,"estimate_pi",3.9222401375872,0.244137325099986,0.0102171321590521,0.000104389789555536,0.244241714889541
50,0.1,0.5,5000,"estimate_c05",3.91010167740294,0.090773307415278,-0.0019213280252024,3.69150138042814e-06,0.0907769989166584
50,0.1,0.5,5000,"estimate_mle",3.95358344340197,0.0999420959524032,0.0415604379738275,0.00172727000457636,0.10166936595698
50,0.1,0.5,5000,"estimate_oracle",3.90864613111038,0.0905000335061175,-0.00337687431776201,1.14032801579607e-05,0.0905114367862754
50,0.1,0.5,5000,"estimate_pi",3.90870501629376,0.0907905929834984,-0.00331798913438108,1.10090518958709e-05,0.0908016020353943
50,0.1,0.5,10000,"estimate_c05",3.91171569326764,0.0451226471918824,-0.000307312160506168,9.44407639949687e-08,0.0451227416326464
50,0.1,0.5,10000,"estimate_mle",3.93264329236069,0.0471147886766918,0.0206202869325476,0.000425196233180593,0.0475399849098724
50,0.1,0.5,10000,"estimate_oracle",3.91100100437132,0.045061550286318,-0.00102200105682204,1.04448616014537e-06,0.0450625947724781
50,0.1,0.5,10000,"estimate_pi",3.91101343394121,0.0451264981103705,-0.00100957148693759,1.01923458723737e-06,0.0451275173449578
50,0.1,0.9,500,"estimate_c05",2.38361658185989,0.184058696016075,-1.52840642356825,2.3360261956047,2.52008489162078
50,0.1,0.9,500,"estimate_mle",1.76613310787173,0.0662794039363803,-2.14588989755641,4.60484345243468,4.67112285637106
50,0.1,0.9,500,"estimate_oracle",2.41177973499941,0.14779476229374,-1.50024327042873,2.2507298704667,2.39852463276044
50,0.1,0.9,500,"estimate_pi",2.33709258307804,0.188883327683875,-1.57493042235011,2.48040583524389,2.66928916292777
50,0.1,0.9,1000,"estimate_c05",2.95031246124687,0.261291203726163,-0.961710544181275,0.924887170789444,1.18617837451561
50,0.1,0.9,1000,"estimate_mle",2.43650200205081,0.0721501280972748,-1.47552100337733,2.17716223140765,2.24931235950492
50,0.1,0.9,1000,"estimate_oracle",2.95570092558971,0.239442732741234,-0.956322079838438,0.914551920386515,1.15399465312775
50,0.1,0.9,1000,"estimate_pi",2.92734588340277,0.262390655324914,-0.984677122025378,0.969589034640182,1.2319796899651
50,0.1,0.9,2000,"estimate_c05",3.41755763385775,0.399751734999872,-0.494465371570398,0.244496003682252,0.644247738682124
50,0.1,0.9,2000,"estimate_mle",3.03038100102374,0.119137852474316,-0.881642004404405,0.777292623930217,0.896430476404533
50,0.1,0.9,2000,"estimate_oracle",3.41240641396196,0.38208906982357,-0.499616591466185,0.249616738468289,0.631705808291859
50,0.1,0.9,2000,"estimate_pi",3.40630111661098,0.399857387500788,-0.50572188881717,0.255754628828806,0.655612016329594
50,0.1,0.9,5000,"estimate_c05",3.80168997475004,0.522902908798444,-0.110333030678106,0.0121733776586158,0.53507628645706
50,0.1,0.9,5000,"estimate_mle",3.68701554621478,0.232981294670485,-0.225007459213369,0.050628356701656,0.283609651372141
50,0.1,0.9,5000,"estimate_oracle",3.79527442409569,0.508385150986666,-0.116748581332461,0.0136302312431422,0.522015382229808
50,0.1,0.9,5000,"estimate_pi",3.79732812761583,0.522815400467162,-0.114694877812316,0.0131549149963821,0.535970315463544
50,0.1,0.9,10000,"estimate_c05",3.90053573632223,0.439677701102456,-0.0114872691059116,0.000131957351511631,0.439809658453968
50,0.1,0.9,10000,"estimate_mle",3.9604148960631,0.317897710974826,0.0483918906349565,0.00234177507922559,0.320239486054052
50,0.1,0.9,10000,"estimate_oracle",3.89690211985759,0.431751112905099,-0.0151208855705587,0.00022864118043793,0.431979754085537
50,0.1,0.9,10000,"estimate_pi",3.89841026260213,0.439647360621305,-0.0136127428260138,0.000185306767247189,0.439832667388552
50,0.5,0.33,500,"estimate_c05",3.91252177259132,0.149070033524685,0.000498767163170655,2.48768683057303e-07,0.149070282293368
50,0.5,0.33,500,"estimate_mle",3.97977765395065,0.167441512093577,0.0677546485225031,0.00459069239640793,0.172032204489985
50,0.5,0.33,500,"estimate_oracle",3.90105850257973,0.146038497568046,-0.0109645028484184,0.000120220322712976,0.146158717890759
50,0.5,0.33,500,"estimate_pi",3.90174688055807,0.149500644447915,-0.0102761248700762,0.000105598742345399,0.149606243190261
50,0.5,0.33,1000,"estimate_c05",3.91499957240451,0.0740883645678683,0.00297656697636706,8.85995096479892e-06,0.0740972245188331
50,0.5,0.33,1000,"estimate_mle",3.94744758999005,0.0787473723181883,0.0354245845619019,0.00125490119138334,0.0800022735095716
50,0.5,0.33,1000,"estimate_oracle",3.90937620540733,0.073420131222589,-0.00264680002081485,7.00555035018551e-06,0.0734271367729392
50,0.5,0.33,1000,"estimate_pi",3.90954445982811,0.0741887816754516,-0.00247854560003624,6.14318829145901e-06,0.0741949248637431
50,0.5,0.33,2000,"estimate_c05",3.91581540479511,0.0378181065704458,0.00379239936696329,1.43822929585436e-05,0.0378324888634044
50,0.5,0.33,2000,"estimate_mle",3.93160972355681,0.0389106362675841,0.0195867181286671,0.000383639527051856,0.039294275794636
50,0.5,0.33,2000,"estimate_oracle",3.91302397637164,0.0376558272676156,0.00100097094349083,1.00194282971292e-06,0.0376568292104453
50,0.5,0.33,2000,"estimate_pi",3.91307161005588,0.0378425550001141,0.00104860462772915,1.099571665295e-06,0.0378436545717794
50,0.5,0.33,5000,"estimate_c05",3.91265290175342,0.0142439535366634,0.000629896325271329,3.96769380590323e-07,0.014244350306044
50,0.5,0.33,5000,"estimate_mle",3.91886507149599,0.0143997440514619,0.00684206606784654,4.6813868076777e-05,0.0144465579195387
50,0.5,0.33,5000,"estimate_oracle",3.91154564239966,0.014219647155572,-0.000477363028486,2.27875460965325e-07,0.0142198750310329
50,0.5,0.33,5000,"estimate_pi",3.91155104438178,0.0142476422472199,-0.00047196104636793,2.22747229288712e-07,0.0142478649944492
50,0.5,0.33,10000,"estimate_c05",3.91096826566554,0.00718385374238203,-0.00105473976260839,1.11247596682721e-06,0.00718496621834886
50,0.5,0.33,10000,"estimate_mle",3.91405332843926,0.00722240724025245,0.00203032301111872,4.12221152947818e-06,0.00722652945178193
50,0.5,0.33,10000,"estimate_oracle",3.91041517972121,0.00717778663964515,-0.00160782570694051,2.58510350389876e-06,0.00718037174314904
50,0.5,0.33,10000,"estimate_pi",3.91041676661767,0.00718478111449261,-0.00160623881047561,2.58000311627811e-06,0.00718736111760889
50,0.5,0.5,500,"estimate_c05",3.91869490019854,0.0749012351025829,0.00667189477039409,4.45141798272121e-05,0.0749457492824102
50,0.5,0.5,500,"estimate_mle",3.94733737774302,0.0772759019179939,0.0353143723148714,0.00124710489199336,0.0785230068099873
50,0.5,0.5,500,"estimate_oracle",3.90798238960417,0.0740721646318321,-0.00404061582397608,1.63265762369659e-05,0.0740884912080691
50,0.5,0.5,500,"estimate_pi",3.9082255487436,0.0751297446907267,-0.00379745668455067,1.44206772710386e-05,0.0751441653679977
50,0.5,0.5,1000,"estimate_c05",3.91441309669132,0.038154403158145,0.00239009126317091,5.71253624628593e-06,0.0381601156943913
50,0.5,0.5,1000,"estimate_mle",3.92849043716616,0.0387314012229295,0.0164674317380187,0.000271176308046305,0.0390025775309758
50,0.5,0.5,1000,"estimate_oracle",3.90908083522978,0.0379464661817694,-0.00294217019836962,8.65636547617433e-06,0.0379551225472456
50,0.5,0.5,1000,"estimate_pi",3.90913530127404,0.0382115834060396,-0.00288770415410511,8.3388352816359e-06,0.0382199222413212
50,0.5,0.5,2000,"estimate_c05",3.90741452410611,0.0184495560331007,-0.00460848132203262,2.12381000955235e-05,0.0184707941331962
